,Operatore,Profilo,Velocità (down/up),Territorio,Periodo,Tipo,Media,Dev. Std.,Min,Max,TP%,Misure,Anno
5503,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Toscana,"
Gen2015Giu2015
",Upload,426.0kbps,"5,7",416.0kbps,428.0kbps,,41980,2015
5504,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Toscana,"
Gen2015Giu2015
",Download,"16,5Mbps",354,"16,4Mbps","16,6Mbps",,42518,2015
5505,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Toscana,"
Gen2015Giu2015
",Ping,14ms,"2,7", ,"
16ms
",0%,21255,2015
5506,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Toscana,"
Gen2015Giu2015
",Upload,837.0kbps,5,834.0kbps,839.0kbps,,42519,2015
5507,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Toscana,"
Lug2015Dic2015
",Download,"17,1Mbps","2277,6","16,2Mbps","18,2Mbps",,11600,2015
5508,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,19ms,"21,7", ,"
83ms
",0%,5797,2015
5509,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Toscana,"
Lug2015Dic2015
",Upload,400.0kbps,"5,3",388.0kbps,402.0kbps,,11600,2015
5510,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Toscana,"
Lug2015Dic2015
",Download,"6,7Mbps","616,7","6,6Mbps","6,8Mbps",,24334,2015
5511,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,18ms,"20,3", ,"
74ms
",0%,12169,2015
5512,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Toscana,"
Lug2015Dic2015
",Upload,401.0kbps,"4,9",391.0kbps,402.0kbps,,24335,2015
5513,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Toscana,"
Lug2015Dic2015
",Download,"4,7Mbps","1647,2","2,0Mbps","6,5Mbps",,29444,2015
5514,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,33ms,"5,8", ,"
44ms
",0%,14725,2015
5515,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Toscana,"
Lug2015Dic2015
",Upload,710.0kbps,"110,5",657.0kbps,941.0kbps,,29452,2015
5516,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Download,"3,8Mbps","1904,6","1,4Mbps","6,4Mbps",,29093,2015
5517,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,48ms,"1,6", ,"
49ms
",0%,14545,2015
5518,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Upload,236.0kbps,"1,1",235.0kbps,236.0kbps,,29099,2015
5519,Eolo,Formula,"
7,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Download,"6,2Mbps","1203,6","3,5Mbps","7,1Mbps",,33011,2015
5520,Eolo,Formula,"
7,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,16ms,"2,5", ,"
19ms
",0%,16484,2015
5521,Eolo,Formula,"
7,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Upload,779.0kbps,"12,8",771.0kbps,803.0kbps,,33014,2015
5522,Eolo,Formula,"
20,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Download,"6,3Mbps","702,4","5,2Mbps","6,9Mbps",,32958,2015
5523,Eolo,Formula,"
20,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,16ms,"1,9", ,"
19ms
",0%,16476,2015
5524,Eolo,Formula,"
20,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Upload,502.0kbps,"1,5",502.0kbps,503.0kbps,,32959,2015
5525,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Download,"5,2Mbps","187,7","5,2Mbps","5,2Mbps",,30011,2015
5526,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,23ms,5, ,"
26ms
",0%,15124,2015
5527,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Upload,838.0kbps,"25,3",816.0kbps,845.0kbps,,29969,2015
5528,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
5529,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Toscana,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
5530,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Download,"10,3Mbps","531,9","10,2Mbps","10,4Mbps",,35540,2015
5531,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,24ms,"4,4", ,"
28ms
",0%,19076,2015
5532,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Upload,817.0kbps,"35,5",737.0kbps,841.0kbps,,35558,2015
5533,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
5534,Fastweb,"Superjet,Joy,Jet","
20,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
5535,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Download,"3,9Mbps","245,9","3,7Mbps","4,0Mbps",,43867,2015
5536,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,21ms,"9,4", ,"
38ms
",0%,21923,2015
5537,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Upload,499.0kbps,"6,7",495.0kbps,500.0kbps,,43897,2015
5538,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Download,"6,1Mbps",837,"4,2Mbps","6,7Mbps",,44010,2015
5539,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,22ms,"9,4", ,"
38ms
",0%,21977,2015
5540,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Upload,537.0kbps,"7,9",532.0kbps,539.0kbps,,43977,2015
5541,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Toscana,"
Lug2015Dic2015
",Download,"6,6Mbps","232,2","6,5Mbps","6,6Mbps",,19499,2015
5542,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,47ms,"11,8", ,"
59ms
",0%,9749,2015
5543,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Toscana,"
Lug2015Dic2015
",Upload,397.0kbps,"1,4",397.0kbps,398.0kbps,,19500,2015
5544,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Download,"9,3Mbps","370,4","9,2Mbps","9,4Mbps",,22220,2015
5545,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,32ms,"6,7", ,"
44ms
",0%,11099,2015
5546,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Upload,802.0kbps,"10,5",796.0kbps,808.0kbps,,22212,2015
5547,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
5548,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Download,"7,0Mbps","98,8","6,9Mbps","7,0Mbps",,42125,2015
5549,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,20ms,"128,6", ,"
21ms
",0%,21067,2015
5550,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Upload,428.0kbps,"7,5",416.0kbps,436.0kbps,,42128,2015
5551,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Download,"15,6Mbps","575,1","14,4Mbps","16,2Mbps",,40586,2015
5552,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,12ms,"2,4", ,"
17ms
",0%,20297,2015
5553,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Upload,872.0kbps,"9,9",852.0kbps,877.0kbps,,40585,2015
5554,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Download,"3,6Mbps","395,3","2,7Mbps","3,8Mbps",,26053,2015
5555,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,29ms,2, ,"
30ms
",0%,13021,2015
5556,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Upload,500.0kbps,"62,4",467.0kbps,686.0kbps,,26060,2015
5557,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Toscana,"
Lug2015Dic2015
",Download,"7,4Mbps",795,"6,8Mbps","7,6Mbps",,39559,2015
5558,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,45ms,1, ,"
46ms
",0%,19783,2015
5559,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Toscana,"
Lug2015Dic2015
",Upload,507.0kbps,"3,5",506.0kbps,507.0kbps,,39449,2015
5560,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Download,"6,7Mbps",57,"6,7Mbps","6,7Mbps",,43858,2015
5561,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Ping,12ms,"2,2", ,"
14ms
",0%,21925,2015
5562,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Toscana,"
Lug2015Dic2015
",Upload,426.0kbps,"1,8",425.0kbps,426.0kbps,,43848,2015
5563,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Download,"16,5Mbps","199,4","16,4Mbps","16,6Mbps",,43651,2015
5564,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Ping,14ms,"2,2", ,"
17ms
",0%,21827,2015
5565,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Toscana,"
Lug2015Dic2015
",Upload,834.0kbps,"1,4",834.0kbps,835.0kbps,,43660,2015
5566,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5567,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5568,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5569,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Download,"6,1Mbps","733,5","4,5Mbps","6,6Mbps",,21597,2016
5570,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,48ms,2, ,"
50ms
",0%,10807,2016
5571,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Upload,237.0kbps,"1,2",235.0kbps,239.0kbps,,21611,2016
5572,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Download,"7,1Mbps","3629,6","3,8Mbps","16,9Mbps",,3181,2016
5573,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,44ms,"1,9", ,"
45ms
",0%,1650,2016
5574,Eolo,Formula,"
7,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Download,"6,0Mbps",1219,"3,1Mbps","7,0Mbps",,41038,2016
5575,Eolo,Formula,"
7,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,15ms,"1,8", ,"
18ms
",0%,20482,2016
5576,Eolo,Formula,"
7,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Upload,784.0kbps,20,766.0kbps,805.0kbps,,40998,2016
5577,Eolo,Formula,"
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Download,"6,6Mbps","586,7","5,3Mbps","6,9Mbps",,41011,2016
5578,Eolo,Formula,"
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,15ms,"3,3", ,"
18ms
",0%,20502,2016
5579,Eolo,Formula,"
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Upload,503.0kbps,"1,8",502.0kbps,504.0kbps,,41000,2016
5580,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Download,"12,2Mbps",2387,"5,2Mbps","13,1Mbps",,17687,2016
5581,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,31ms,"2,6", ,"
32ms
",0%,8840,2016
5582,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Upload,841.0kbps,"23,3",803.0kbps,865.0kbps,,17431,2016
5583,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5584,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5585,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Download,"10,3Mbps","464,6","10,2Mbps","10,4Mbps",,3740,2016
5586,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,24ms,"3,3", ,"
28ms
",0%,1930,2016
5587,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Upload,826.0kbps,"9,4",803.0kbps,832.0kbps,,3719,2016
5588,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5589,Fastweb,"Superjet,Joy,Jet","
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5590,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Download,"3,5Mbps","658,3","2,3Mbps","4,0Mbps",,40400,2016
5591,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,21ms,"10,6", ,"
46ms
",0%,20177,2016
5592,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Upload,499.0kbps,"6,9",493.0kbps,501.0kbps,,40400,2016
5593,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Download,"6,1Mbps","1009,8","3,9Mbps","6,7Mbps",,40914,2016
5594,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,21ms,"9,9", ,"
43ms
",0%,20444,2016
5595,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Upload,535.0kbps,"11,1",503.0kbps,539.0kbps,,40938,2016
5596,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5597,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Download,"9,2Mbps","231,4","9,2Mbps","9,2Mbps",,24878,2016
5598,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,32ms,"3,5", ,"
44ms
",0%,12437,2016
5599,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Upload,805.0kbps,"4,9",798.0kbps,808.0kbps,,24880,2016
5600,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5601,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Download,"6,9Mbps","98,9","6,8Mbps","7,0Mbps",,31672,2016
5602,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,20ms,"135,6", ,"
17ms
",0%,15985,2016
5603,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Upload,403.0kbps,"55,9",336.0kbps,436.0kbps,,30727,2016
5604,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Download,"15,4Mbps","703,3","14,5Mbps","16,7Mbps",,37360,2016
5605,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,14ms,"2,4", ,"
18ms
",0%,18683,2016
5606,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Upload,781.0kbps,"131,4",511.0kbps,881.0kbps,,32628,2016
5607,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Download,"3,7Mbps","361,5","2,9Mbps","3,9Mbps",,31466,2016
5608,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,28ms,"2,2", ,"
32ms
",0%,15723,2016
5609,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Upload,502.0kbps,"69,5",455.0kbps,692.0kbps,,30522,2016
5610,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Toscana,"
Gen2016Giu2016
",Download,"12,0Mbps","74,9","11,9Mbps","12,0Mbps",,3840,2016
5611,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,42ms,"0,7", ,"
43ms
",0%,1920,2016
5612,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5613,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Toscana,"
Gen2016Giu2016
",Upload,528.0kbps,"0,7",528.0kbps,528.0kbps,,3831,2016
5614,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Download,"15,2Mbps","1889,5","13,0Mbps","16,8Mbps",,11477,2016
5615,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,39ms,"1,2", ,"
40ms
",0%,5730,2016
5616,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Upload,912.0kbps,"42,7",910.0kbps,922.0kbps,,10604,2016
5617,Wind,None,"
7,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5618,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Download,"6,7Mbps","61,1","6,6Mbps","6,7Mbps",,7134,2016
5619,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Ping,12ms,"0,6", ,"
13ms
",0%,3569,2016
5620,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Toscana,"
Gen2016Giu2016
",Upload,426.0kbps,"9,2",424.0kbps,429.0kbps,,7130,2016
5621,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
12,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5622,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
14,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5623,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
17,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5624,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
18,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
5625,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Download,"16,5Mbps","337,6","16,4Mbps","16,6Mbps",,36794,2016
5626,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Ping,14ms,"2,1", ,"
18ms
",0%,18396,2016
5627,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Toscana,"
Gen2016Giu2016
",Upload,835.0kbps,"2,6",834.0kbps,839.0kbps,,36798,2016
5628,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Toscana,"
Lug2016Dic2016
",Ping,"12,4ms","0,4", ,"
13,1ms
",0%,212,2016
5629,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Toscana,"
Lug2016Dic2016
",Ping,"12,2ms","4,2", ,"
12,8ms
",0%,7260,2016
5630,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Toscana,"
Lug2016Dic2016
",Ping,"49,0ms","1,6", ,"
50,2ms
",0%,29200,2016
5631,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Toscana,"
Lug2016Dic2016
",Ping,"44,2ms","2,0", ,"
45,1ms
",0%,28364,2016
5632,Eolo,Formula,"
7,0Mbps512.0kbps
",Toscana,"
Lug2016Dic2016
",Ping,"19,1ms","8,4", ,"
23,7ms
",0%,29556,2016
5633,Eolo,Formula,"
20,0Mbps1,0Mbps
",Toscana,"
Lug2016Dic2016
",Ping,"18,0ms","13,1", ,"
21,1ms
",0%,26812,2016
5634,Terra,FlyCombi,"
4,0Mbps512.0kbps
",Toscana,"
Lug2016Dic2016
",Ping,"21,9ms","10,1", ,"
38,6ms
",0%,28032,2016
5635,Terra,"FlyCombi,FlyDualCombi,FlyConnectADSL","
7,0Mbps512.0kbps
",Toscana,"
Lug2016Dic2016
",Ping,"20,1ms","10,0", ,"
31,5ms
",0%,29416,2016
5636,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Toscana,"
Lug2016Dic2016
",Ping,"37,9ms","4,7", ,"
38,7ms
",0%,15368,2016
5637,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Toscana,"
Lug2016Dic2016
",Ping,"28,2ms","2,2", ,"
28,9ms
",0%,14224,2016
5638,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Toscana,"
Lug2016Dic2016
",Ping,"18,2ms","2,4", ,"
24,1ms
",0%,12184,2016
5639,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Toscana,"
Lug2016Dic2016
",Ping,"11,8ms","1,2", ,"
14,1ms
",0%,12404,2016
5640,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Toscana,"
Lug2016Dic2016
",Ping,"28,5ms","1,8", ,"
32,1ms
",0%,2748,2016
5641,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Toscana,"
Lug2016Dic2016
",Ping,"31,7ms","7,7", ,"
38,3ms
",0%,35038,2016
5642,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Toscana,"
Lug2016Dic2016
",Ping,"13,6ms","1,6", ,"
14,3ms
",0%,28712,2016
5643,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Toscana,"
Lug2016Dic2016
",Ping,"14,2ms","1,9", ,"
15,3ms
",0%,30250,2016
5644,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Toscana,"
Gen2017Giu2017
",Download,"18,7Mbps","340,8","18,3Mbps",,,41,2017
5645,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Toscana,"
Gen2017Giu2017
",Ping,"12,9ms","6,1", ,"
13,3ms
",0%,164,2017
