,Operatore,Profilo,Velocità (down/up),Territorio,Periodo,Tipo,Media,Dev. Std.,Min,Max,TP%,Misure,Anno
2067,Tiscali,None,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2020Dic2020
",Download,"58,7Mbps","5986,3","54,4Mbps",,,1053,2020
2068,Tiscali,None,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2020Dic2020
",Ping,"15,7ms","2,4", ,"
21,0ms
",0%,10530,2020
2069,Tiscali,None,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2020Dic2020
",Upload,"20,6Mbps","98,4","20,4Mbps",,,1053,2020
2070,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2020Dic2020
",Download,"16,3Mbps","1085,0","15,1Mbps",,,6174,2020
2071,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2020Dic2020
",Ping,"26,9ms","5,7", ,"
34,4ms
",0%,61740,2020
2072,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2020Dic2020
",Upload,910.1kbps,"48,8",840.9kbps,,,6174,2020
2073,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Liguria,"
Lug2020Dic2020
",Download,"18,0Mbps","863,7","17,6Mbps",,,8503,2020
2074,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Liguria,"
Lug2020Dic2020
",Ping,"24,1ms","4,6", ,"
24,8ms
",0%,85030,2020
2075,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Liguria,"
Lug2020Dic2020
",Upload,981.0kbps,"9,2",979.1kbps,,,8503,2020
2076,Vodafone,SuperADSL,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2020Dic2020
",Download,"87,8Mbps","3377,2","85,6Mbps",,,8502,2020
2077,Vodafone,SuperADSL,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2020Dic2020
",Ping,"12,4ms","1,3", ,"
13,6ms
",0%,85020,2020
2078,Vodafone,SuperADSL,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2020Dic2020
",Upload,"20,6Mbps","201,3","20,4Mbps",,,8502,2020
2079,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Liguria,"
Lug2020Dic2020
",Download,"16,0Mbps","106,6","15,8Mbps",,,8052,2020
2080,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Liguria,"
Lug2020Dic2020
",Ping,"8,5ms","0,5", ,"
9,8ms
",0%,80520,2020
2081,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Liguria,"
Lug2020Dic2020
",Upload,976.3kbps,"1,9",975.6kbps,,,8052,2020
2082,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"6,9Mbps","47,2","6,9Mbps",,,8426,2021
2083,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"32,1ms","0,9", ,"
33,2ms
",0%,84260,2021
2084,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,79.7kbps,"15814,2",250.5kbps,,,8426,2021
2085,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"19,9Mbps","7,2","19,8Mbps",,,8726,2021
2086,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"36,6ms","0,7", ,"
37,6ms
",0%,87260,2021
2087,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,"1,1Mbps","1,0","1,1Mbps",,,8726,2021
2088,Fastweb,JetUBB,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"88,8Mbps","3854,0","85,9Mbps",,,8745,2021
2089,Fastweb,JetUBB,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"10,8ms","0,6", ,"
11,4ms
",0%,87450,2021
2090,Fastweb,JetUBB,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,"20,4Mbps","1305,5","19,6Mbps",,,8745,2021
2091,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"11,0Mbps","41,0","11,0Mbps",,,8437,2021
2092,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"10,7ms","0,7", ,"
11,1ms
",0%,84370,2021
2093,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,907.2kbps,"9,3",903.0kbps,,,8437,2021
2094,Irideos,AziendaVoceInternet,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"94,5Mbps","1762,4","93,6Mbps",,,8434,2021
2095,Irideos,AziendaVoceInternet,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"7,1ms","0,6", ,"
7,4ms
",0%,84340,2021
2096,Irideos,AziendaVoceInternet,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,"20,6Mbps","67,6","20,5Mbps",,,8434,2021
2097,Irideos,UfficioVoceInternet,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"15,9Mbps","200,6","15,8Mbps",,,8736,2021
2098,Irideos,UfficioVoceInternet,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"8,3ms","1,1", ,"
8,7ms
",0%,87360,2021
2099,Irideos,UfficioVoceInternet,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,"1,0Mbps","11,1","1,0Mbps",,,8736,2021
2100,Optima,VitaMiaConsumerFIBRA+FlatvsFissi,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"75,8Mbps","15045,2","40,7Mbps",,,5011,2021
2101,Optima,VitaMiaConsumerFIBRA+FlatvsFissi,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"8,2ms","0,8", ,"
8,6ms
",0%,50110,2021
2102,Optima,VitaMiaConsumerFIBRA+FlatvsFissi,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,"20,4Mbps","281,5","20,0Mbps",,,5011,2021
2103,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"9,8Mbps","3,9","9,8Mbps",,,3258,2021
2104,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"27,9ms","0,6", ,"
28,6ms
",0%,32580,2021
2105,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,848.9kbps,"3,3",840.0kbps,,,3258,2021
2106,TIM,TIMSuperMega,"
30,0Mbps3,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"29,5Mbps","320,9","29,4Mbps",,,8433,2021
2107,TIM,TIMSuperMega,"
30,0Mbps3,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"12,5ms","1,0", ,"
13,9ms
",0%,84330,2021
2108,TIM,TIMSuperMega,"
30,0Mbps3,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,"3,1Mbps","63,6","3,0Mbps",,,8433,2021
2109,Tiscali,None,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"58,7Mbps","821,2","58,8Mbps",,,654,2021
2110,Tiscali,None,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"16,4ms","1,2", ,"
17,7ms
",0%,6540,2021
2111,Tiscali,None,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,"20,6Mbps","69,2","20,4Mbps",,,654,2021
2112,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"15,5Mbps","423,6","15,5Mbps",,,4561,2021
2113,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"27,9ms","8,5", ,"
34,6ms
",0%,45610,2021
2114,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,915.1kbps,"7,2",907.6kbps,,,4561,2021
2115,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"18,4Mbps","190,2","18,3Mbps",,,8393,2021
2116,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"22,1ms","1,9", ,"
23,8ms
",0%,83930,2021
2117,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,978.7kbps,"228,5",973.6kbps,,,8393,2021
2118,Vodafone,SuperADSL,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"90,4Mbps","7083,7","83,5Mbps",,,5847,2021
2119,Vodafone,SuperADSL,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"12,1ms","1,4", ,"
13,7ms
",0%,58470,2021
2120,Vodafone,SuperADSL,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,"20,6Mbps","391,0","20,5Mbps",,,5847,2021
2121,Wind,WINDInternet100,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Download,"54,9Mbps","937,1","53,4Mbps",,,5632,2021
2122,Wind,WINDInternet100,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Ping,"7,1ms","0,5", ,"
7,9ms
",0%,56320,2021
2123,Wind,WINDInternet100,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2021Dic2021
",Upload,"19,8Mbps","677,1","19,5Mbps",,,5632,2021
2124,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"6,9Mbps","29,2","6,9Mbps",,,135,2022
2125,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"30,5ms","0,7", ,"
31,5ms
",0%,1350,2022
2126,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,248.3kbps,"0,5",247.5kbps,,,135,2022
2127,Fastweb,JetUBB,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"76,7Mbps","8210,1","71,8Mbps",,,8353,2022
2128,Fastweb,JetUBB,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"11,2ms","0,9", ,"
12,1ms
",0%,83530,2022
2129,Fastweb,JetUBB,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,"22,6Mbps","4075,4","7,9Mbps",,,8353,2022
2130,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"11,0Mbps","0,5","11,0Mbps",,,8047,2022
2131,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"10,9ms","0,3", ,"
11,5ms
",0%,80470,2022
2132,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,906.1kbps,"110,5",902.9kbps,,,8047,2022
2133,Irideos,AziendaVoceInternet,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"94,0Mbps","4006,8","92,2Mbps",,,8051,2022
2134,Irideos,AziendaVoceInternet,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"7,2ms","1,1", ,"
7,4ms
",0%,80510,2022
2135,Irideos,AziendaVoceInternet,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,"20,6Mbps","323,5","20,5Mbps",,,8051,2022
2136,Irideos,UfficioVoceInternet,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"18,1Mbps","313,6","17,9Mbps",,,8369,2022
2137,Irideos,UfficioVoceInternet,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"8,2ms","0,7", ,"
8,6ms
",0%,83690,2022
2138,Irideos,UfficioVoceInternet,"
20,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,"1,0Mbps","17,5","1,0Mbps",,,8369,2022
2139,Optima,VitaMiaConsumerFIBRA+FlatvsFissi,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"77,1Mbps","10735,6","57,0Mbps",,,8053,2022
2140,Optima,VitaMiaConsumerFIBRA+FlatvsFissi,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"9,9ms","0,5", ,"
10,6ms
",0%,80530,2022
2141,Optima,VitaMiaConsumerFIBRA+FlatvsFissi,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,"20,4Mbps","185,2","20,3Mbps",,,8053,2022
2142,Sky,SuperInternet,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"87,1Mbps","479,8","85,8Mbps",,,1191,2022
2143,Sky,SuperInternet,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"10,6ms","0,8", ,"
11,0ms
",0%,11910,2022
2144,Sky,SuperInternet,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,"22,0Mbps","41,7","22,0Mbps",,,1191,2022
2145,TIM,TIMSuperMega,"
30,0Mbps3,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"29,5Mbps","328,7","29,4Mbps",,,8039,2022
2146,TIM,TIMSuperMega,"
30,0Mbps3,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"12,8ms","1,3", ,"
14,9ms
",0%,80390,2022
2147,TIM,TIMSuperMega,"
30,0Mbps3,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,"3,1Mbps","320,6","3,0Mbps",,,8039,2022
2148,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"16,5Mbps","240,7","16,3Mbps",,,7861,2022
2149,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"22,8ms","1,8", ,"
25,0ms
",0%,78610,2022
2150,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,981.6kbps,"11,2",973.6kbps,,,7861,2022
2151,Vodafone,SuperADSL,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"83,0Mbps","1662,5","82,8Mbps",,,8081,2022
2152,Vodafone,SuperADSL,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"10,8ms","1,5", ,"
13,2ms
",0%,80810,2022
2153,Vodafone,SuperADSL,"
100,0Mbps20,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,"20,6Mbps","249,5","20,4Mbps",,,8081,2022
2154,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Download,"17,4Mbps","7531,8","15,7Mbps",,,3160,2022
2155,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Ping,"8,7ms","0,7", ,"
9,9ms
",0%,31600,2022
2156,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Liguria,"
Lug2022Dic2022
",Upload,"1,3Mbps","1609,0",975.7kbps,,,3160,2022
2157,Acantho,BigBand,"
7,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"5,8Mbps","498,3","5,3Mbps","6,2Mbps",,44638,2014
2158,Acantho,BigBand,"
7,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,52ms,"28,1", ,"
60ms
",0%,22319,2014
2159,Acantho,BigBand,"
7,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,485.0kbps,"12,4",480.0kbps,488.0kbps,,44640,2014
2160,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"12,7Mbps","1651,8","9,4Mbps","15,0Mbps",,44600,2014
2161,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,32ms,"21,4", ,"
40ms
",0%,22292,2014
2162,Acantho,BigBand,"
20,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,496.0kbps,"12,7",484.0kbps,499.0kbps,,44600,2014
2163,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"13,4Mbps","708,3","12,1Mbps","14,5Mbps",,23900,2014
2164,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,24ms,"2,6", ,"
28ms
",0%,11950,2014
2165,Aruba,ADSL20Mb/384kb,"
20,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,397.0kbps,"3,1",396.0kbps,398.0kbps,,23900,2014
2166,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"6,6Mbps","426,4","6,5Mbps","6,8Mbps",,22838,2014
2167,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,24ms,"5,9", ,"
28ms
",0%,11412,2014
2168,Aruba,ADSL7Mb/384kb,"
7,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,396.0kbps,"6,8",396.0kbps,398.0kbps,,22833,2014
2169,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"4,9Mbps","115,1","4,8Mbps","5,0Mbps",,44447,2014
2170,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,24ms,"11,2", ,"
26ms
",0%,22240,2014
2171,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,765.0kbps,"43,9",692.0kbps,807.0kbps,,44437,2014
2172,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"4,9Mbps","61,8","4,8Mbps","5,0Mbps",,44612,2014
2173,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,24ms,"3,1", ,"
25ms
",0%,22310,2014
2174,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,764.0kbps,"15,6",744.0kbps,780.0kbps,,44597,2014
2175,Eolo,None,"
7,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"6,3Mbps","1043,1","3,9Mbps","6,9Mbps",,39789,2014
2176,Eolo,None,"
7,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,16ms,"8,9", ,"
17ms
",0%,19898,2014
2177,Eolo,None,"
7,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,381.0kbps,"43,6",376.0kbps,377.0kbps,,39781,2014
2178,Eolo,Formula,"
7,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"6,5Mbps","932,7","4,0Mbps","6,9Mbps",,42610,2014
2179,Eolo,Formula,"
7,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,14ms,9, ,"
16ms
",0%,21317,2014
2180,Eolo,Formula,"
7,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,501.0kbps,"5,4",500.0kbps,502.0kbps,,42625,2014
2181,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,0ms,0, ,"
ms
",0%,0,2014
2182,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,0ms,0, ,"
ms
",0%,0,2014
2183,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"9,3Mbps","597,5","9,2Mbps","9,4Mbps",,24922,2014
2184,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,11ms,"4,2", ,"
19ms
",0%,12975,2014
2185,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,"9,4Mbps","74,5","9,3Mbps","9,4Mbps",,24869,2014
2186,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"9,9Mbps","1121,5","7,1Mbps","10,5Mbps",,36430,2014
2187,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,15ms,"8,9", ,"
24ms
",0%,18865,2014
2188,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,850.0kbps,"21,6",812.0kbps,870.0kbps,,36472,2014
2189,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,0ms,0, ,"
ms
",0%,0,2014
2190,Fastweb,"Superjet,Joy,Jet","
20,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,0ms,0, ,"
ms
",0%,0,2014
2191,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"6,6Mbps","57,7","6,5Mbps","6,6Mbps",,71751,2014
2192,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,48ms,"7,2", ,"
60ms
",0%,35878,2014
2193,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,398.0kbps,2,397.0kbps,398.0kbps,,71760,2014
2194,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"9,2Mbps","95,4","9,1Mbps","9,4Mbps",,68789,2014
2195,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,41ms,"6,4", ,"
44ms
",0%,34396,2014
2196,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,887.0kbps,"8,2",880.0kbps,892.0kbps,,68776,2014
2197,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,0ms,0, ,"
ms
",0%,0,2014
2198,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"7,5Mbps","2210,7","6,8Mbps","16,1Mbps",,38620,2014
2199,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,27ms,"1,2", ,"
29ms
",0%,19308,2014
2200,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,503.0kbps,161,415.0kbps,847.0kbps,,38599,2014
2201,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"16,4Mbps","555,5","16,2Mbps","16,6Mbps",,34443,2014
2202,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,25ms,"0,8", ,"
26ms
",0%,17233,2014
2203,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,857.0kbps,"9,7",837.0kbps,861.0kbps,,34452,2014
2204,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"4,0Mbps",34,"3,9Mbps","4,0Mbps",,35500,2014
2205,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,19ms,"1,2", ,"
20ms
",0%,17747,2014
2206,Vianova,Vianova2.5,"
4,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,496.0kbps,"1,7",495.0kbps,496.0kbps,,35498,2014
2207,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"7,6Mbps","304,5","7,6Mbps","7,7Mbps",,42618,2014
2208,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,45ms,"1,8", ,"
48ms
",0%,21404,2014
2209,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,504.0kbps,35,507.0kbps,510.0kbps,,42481,2014
2210,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Download,"6,7Mbps","82,5","6,6Mbps","6,7Mbps",,44599,2014
2211,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Ping,11ms,"1,2", ,"
13ms
",0%,22300,2014
2212,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Emilia-Romagna,"
Lug2014Dic2014
",Upload,426.0kbps,7,414.0kbps,428.0kbps,,44596,2014
